lead_id,user_id,assignment_ts,assignment_date,lead_source,call_center,region,car_segment,lead_channel,user_tenure_bucket,price_bucket,assignment_hour,assignment_weekday,is_weekend,user_active_days_30d,user_age_days,prior_assignments_30d,seller_inventory_count,seller_response_rate_30d,item_price_log,car_age_years,mileage_km_log,item_views_1d,item_views_3d,item_views_7d,item_views_14d,item_views_30d,item_views_90d,item_favorites_1d,item_favorites_3d,item_favorites_7d,item_favorites_14d,item_favorites_30d,item_favorites_90d,detail_expands_1d,detail_expands_3d,detail_expands_7d,detail_expands_14d,detail_expands_30d,detail_expands_90d,photo_swipes_1d,photo_swipes_3d,photo_swipes_7d,photo_swipes_14d,photo_swipes_30d,photo_swipes_90d,seller_page_views_1d,seller_page_views_3d,seller_page_views_7d,seller_page_views_14d,seller_page_views_30d,seller_page_views_90d,search_views_1d,search_views_3d,search_views_7d,search_views_14d,search_views_30d,search_views_90d,query_refinements_1d,query_refinements_3d,query_refinements_7d,query_refinements_14d,query_refinements_30d,query_refinements_90d,similar_item_clicks_1d,similar_item_clicks_3d,similar_item_clicks_7d,similar_item_clicks_14d,similar_item_clicks_30d,similar_item_clicks_90d,saved_search_matches_1d,saved_search_matches_3d,saved_search_matches_7d,saved_search_matches_14d,saved_search_matches_30d,saved_search_matches_90d,user_contacts_1d,user_contacts_3d,user_contacts_7d,user_contacts_14d,user_contacts_30d,user_contacts_90d,chat_opens_1d,chat_opens_3d,chat_opens_7d,chat_opens_14d,chat_opens_30d,chat_opens_90d,call_clicks_1d,call_clicks_3d,call_clicks_7d,call_clicks_14d,call_clicks_30d,call_clicks_90d,leadgen_prev_assigned_1d,leadgen_prev_assigned_3d,leadgen_prev_assigned_7d,leadgen_prev_assigned_14d,leadgen_prev_assigned_30d,leadgen_prev_assigned_90d,leadgen_prev_answered_1d,leadgen_prev_answered_3d,leadgen_prev_answered_7d,leadgen_prev_answered_14d,leadgen_prev_answered_30d,leadgen_prev_answered_90d,leadgen_prev_positive_1d,leadgen_prev_positive_3d,leadgen_prev_positive_7d,leadgen_prev_positive_14d,leadgen_prev_positive_30d,leadgen_prev_positive_90d,active_days_auto_1d,active_days_auto_3d,active_days_auto_7d,active_days_auto_14d,active_days_auto_30d,active_days_auto_90d,target
lead_a79fc7f753118981,user_0000030,2026-04-20 13:25:00,2026-04-20,CRM,voxys,west,budget,partner,loyal,mid,13.0,0.0,0.0,5.0,894.0,0.0,3.0,0.567144,13.634003,1.143,10.941712,0.0,1.0,0.0,6.0,15.0,63.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,11.0,0.0,2.0,5.0,4.0,5.0,26.0,0.0,0.0,0.0,1.1339642652171273,0.9075230476544544,1.0,0.0,1.0,0.0,10.0,6.0,25.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0
lead_123b12af3dee2481,user_0000031,2026-04-09 17:21:00,2026-04-09,Perf,external,north,standard,retargeting,warm,mid,17.0,3.0,0.0,4.0,995.0,0.0,28.0,0.423392,12.842434,5.97,11.283069,0.0,1.0,4.0,19.0,23.0,56.0,1.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,0.0,2.0,2.0,,30.0,0.0,0.0,0.0,0.8532794284882097,0.0,8.0,0.0,0.0,2.0,3.0,11.0,43.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,1.0,3.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,11.0,0
lead_4a07f7ee41f46265,user_0000032,2026-04-20 18:06:00,2026-04-20,Model,voxys,west,budget,web,loyal,mid,18.0,0.0,0.0,6.0,124.0,1.0,7.0,0.368433,12.945108,6.669,10.507844,3.0,2.0,8.0,10.0,17.0,48.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,1.0,3.0,7.0,2.0,0.0,8.0,5.0,6.0,33.0,0.0,0.0,0.0,2.0541941794163274,1.835602142294099,5.0,1.0,2.0,0.0,13.0,12.0,29.0,0.0,0.0,0.0,3.0,5.0,12.0,1.0,1.0,1.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,3.0,10.0,0
lead_de0dd33e42f01599,user_0000034,2026-04-17 12:15:00,2026-04-17,Perf,external,west,standard,app,warm,mid,12.0,4.0,0.0,12.0,694.0,1.0,18.0,0.389932,12.783723,3.393,11.14096,2.0,5.0,6.0,15.0,38.0,106.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,6.0,11.0,2.0,3.0,3.0,11.0,28.0,72.0,0.0,0.0,,1.6803624410117206,3.0160040613196,,1.0,0.0,6.0,18.0,26.0,78.0,1.0,1.0,0.0,2.0,6.0,12.0,0.0,2.0,3.0,7.0,9.0,29.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,3.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,22.0,0
lead_804b199bfcaf583e,user_0000035,2026-04-18 13:15:00,2026-04-18,CRM,external,west,budget,partner,new,low,13.0,5.0,1.0,7.0,280.0,0.0,6.0,0.640971,12.601747,8.235,11.28665,1.0,5.0,6.0,12.0,20.0,63.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,2.0,2.0,10.0,37.0,0.0,0.0,1.0148805289913445,0.0,2.0508846717131095,3.0,1.0,0.0,1.0,7.0,16.0,34.0,0.0,0.0,3.0,7.0,1.0,8.0,0.0,1.0,1.0,1.0,6.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0
lead_2ede2dd5ffaa093e,user_0000036,2026-04-21 10:57:00,2026-04-21,Model,voxys,north,standard,partner,loyal,low,10.0,1.0,0.0,11.0,704.0,0.0,2.0,0.280524,12.084799,4.685,11.122307,0.0,2.0,10.0,14.0,36.0,97.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,7.0,21.0,0.0,2.0,2.0,9.0,11.0,60.0,0.0,1.0,0.0,1.7966560047864362,2.7110036346442987,5.0,2.0,1.0,9.0,10.0,22.0,67.0,0.0,1.0,0.0,5.0,4.0,14.0,0.0,1.0,1.0,5.0,3.0,28.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,6.0,12.0,0
lead_9c3d9c058f48c1a3,user_0000039,2026-04-13 15:44:00,2026-04-13,Model,external,central,commercial,retargeting,loyal,mid,15.0,0.0,0.0,18.0,477.0,1.0,16.0,0.389463,12.581928,4.631,9.761659,0.0,5.0,10.0,28.0,67.0,230.0,0.0,2.0,1.0,4.0,4.0,20.0,1.0,2.0,5.0,6.0,5.0,15.0,2.0,1.0,13.0,14.0,30.0,90.0,1.0,0.0,1.029521681233552,2.1072218756811547,5.5092268641812225,10.0,1.0,2.0,8.0,19.0,34.0,127.0,0.0,0.0,0.0,1.0,9.0,37.0,1.0,1.0,1.0,4.0,9.0,38.0,0.0,,3.0,2.0,4.0,10.0,0.0,0.0,2.0,3.0,3.0,16.0,0.0,0.0,1.0,0.0,5.0,11.0,0.0,0.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,1.0,8.0,36.0,0
lead_dba12a625f1276d4,user_0000042,2026-04-08 12:09:00,2026-04-08,Perf,voxys,south,standard,app,new,mid,12.0,2.0,0.0,24.0,165.0,1.0,14.0,0.301231,12.44968,2.369,11.389834,1.0,4.0,13.0,19.0,54.0,142.0,0.0,1.0,0.0,3.0,4.0,20.0,,2.0,3.0,3.0,5.0,22.0,0.0,6.0,9.0,20.0,36.0,97.0,0.0,3.0,0.0,1.84455910001912,2.8944886211476297,11.0,1.0,1.0,9.0,16.0,40.0,89.0,0.0,,2.0,,13.0,32.0,1.0,2.0,5.0,3.0,8.0,28.0,0.0,0.0,0.0,2.0,8.0,15.0,0.0,1.0,2.0,3.0,10.0,20.0,0.0,1.0,0.0,,6.0,9.0,0.0,1.0,1.0,3.0,1.0,9.0,0.0,0.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,16.0,0
lead_16be07bfb20cfddb,user_0000043,2026-04-20 13:45:00,2026-04-20,CRM,external,north,budget,retargeting,loyal,mid,13.0,0.0,0.0,3.0,357.0,0.0,8.0,0.320034,12.883535,0.0,10.611259,1.0,2.0,5.0,6.0,10.0,38.0,0.0,0.0,0.0,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,1.0,1.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,21.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,,9.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
lead_2ad776a019f4f2d7,user_0000044,2026-04-07 18:32:00,2026-04-07,CRM,voxys,west,standard,retargeting,loyal,mid,18.0,1.0,0.0,15.0,1249.0,1.0,25.0,0.234713,13.015549,5.017,10.215835,1.0,2.0,16.0,20.0,37.0,113.0,0.0,0.0,1.0,2.0,5.0,12.0,1.0,1.0,2.0,0.0,6.0,14.0,2.0,3.0,3.0,11.0,19.0,62.0,0.0,0.0,0.0,1.0339402419263177,2.482638472710768,9.0,1.0,3.0,4.0,11.0,19.0,71.0,0.0,0.0,4.0,1.0,3.0,22.0,0.0,1.0,3.0,8.0,10.0,20.0,,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,21.0,1
lead_a8b530fa8a6e82f9,user_0000046,2026-04-11 12:42:00,2026-04-11,Model,external,south,standard,web,warm,mid,12.0,5.0,1.0,13.0,759.0,1.0,6.0,0.730345,12.95703,3.194,10.456979,4.0,6.0,9.0,17.0,50.0,97.0,0.0,0.0,1.0,1.0,4.0,16.0,0.0,0.0,2.0,5.0,4.0,16.0,,2.0,2.0,16.0,24.0,,0.0,1.0,0.0,0.8893503259262159,2.6342504151002064,5.0,0.0,3.0,6.0,17.0,24.0,69.0,0.0,1.0,3.0,5.0,8.0,16.0,0.0,1.0,3.0,0.0,8.0,14.0,0.0,1.0,,1.0,7.0,9.0,0.0,1.0,0.0,1.0,3.0,10.0,0.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,0.0,1.0,3.0,13.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,13.0,0
lead_2beadba1d4576aea,user_0000047,2026-04-21 14:58:00,2026-04-21,Model,external,south,budget,partner,warm,mid,14.0,1.0,0.0,14.0,260.0,1.0,1.0,0.311063,13.025065,6.804,11.484508,1.0,2.0,14.0,10.0,31.0,78.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,1.0,7.0,2.0,22.0,0.0,0.0,1.0,8.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,12.0,10.0,53.0,0.0,1.0,2.0,3.0,6.0,19.0,1.0,0.0,2.0,5.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,10.0,1
lead_abeefb14f98e9092,user_0000048,2026-04-11 17:22:00,2026-04-11,CRM,voxys,east,standard,web,new,mid,17.0,5.0,1.0,11.0,381.0,0.0,17.0,0.522383,13.141468,2.711,9.931469,1.0,4.0,13.0,31.0,53.0,158.0,0.0,0.0,0.0,1.0,8.0,12.0,0.0,0.0,1.0,4.0,6.0,13.0,1.0,,10.0,17.0,29.0,64.0,0.0,0.0,1.9059856814832985,2.575097834666649,0.0,10.0,4.0,5.0,6.0,9.0,26.0,105.0,0.0,0.0,1.0,5.0,8.0,28.0,0.0,1.0,9.0,5.0,13.0,27.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,1.0,1.0,,1.0,9.0,0.0,0.0,0.0,3.0,4.0,12.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,28.0,0
lead_19ff812258b720df,user_0000049,2026-04-10 13:01:00,2026-04-10,Perf,external,west,budget,partner,warm,low,13.0,4.0,0.0,12.0,618.0,0.0,1.0,0.484775,11.722502,5.733,10.362348,0.0,3.0,10.0,16.0,33.0,76.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,1.0,1.0,2.0,5.0,8.0,0.0,2.0,3.0,7.0,11.0,38.0,0.0,2.0,0.0,2.3617363049673914,0.0,4.0,,2.0,8.0,12.0,20.0,59.0,0.0,1.0,0.0,3.0,7.0,22.0,0.0,2.0,1.0,,8.0,18.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1
lead_72f260b1e2e0012b,user_0000050,2026-04-09 12:47:00,2026-04-09,CRM,voxys,north,commercial,app,new,mid,12.0,3.0,0.0,13.0,584.0,0.0,1.0,0.375223,13.258286,2.169,11.003152,2.0,1.0,8.0,7.0,18.0,61.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,1.0,,3.0,11.0,0.0,1.0,2.0,4.0,13.0,40.0,0.0,0.0,0.8805142410869659,0.0,3.7593819660534553,5.0,0.0,0.0,3.0,6.0,16.0,42.0,1.0,1.0,0.0,3.0,2.0,9.0,0.0,1.0,0.0,3.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0
lead_6f36dc33f792a3e8,user_0000051,2026-04-21 14:08:00,2026-04-21,Model,voxys,south,budget,web,new,mid,14.0,1.0,0.0,12.0,266.0,0.0,4.0,0.602175,12.828484,5.31,11.362359,0.0,3.0,6.0,8.0,23.0,81.0,1.0,0.0,1.0,0.0,4.0,9.0,0.0,1.0,1.0,1.0,3.0,11.0,1.0,3.0,4.0,6.0,17.0,38.0,0.0,0.0,0.0,0.0,1.7679315178776218,3.0,1.0,1.0,1.0,10.0,21.0,38.0,1.0,1.0,1.0,,5.0,8.0,1.0,0.0,1.0,2.0,5.0,11.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,10.0,14.0,1
lead_0184e4d32bfcee8e,user_0000052,2026-04-16 12:47:00,2026-04-16,Model,external,north,budget,web,new,low,12.0,3.0,0.0,12.0,312.0,1.0,39.0,0.644272,12.721057,8.494,11.213712,2.0,5.0,8.0,16.0,28.0,70.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,,17.0,1.0,2.0,6.0,3.0,13.0,39.0,0.0,0.0,0.0,1.0230467313640006,0.9771722393568515,3.0,1.0,2.0,1.0,3.0,13.0,46.0,0.0,0.0,0.0,3.0,2.0,13.0,0.0,0.0,1.0,2.0,5.0,15.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,7.0,0
lead_03df523fc972b14c,user_0000053,2026-04-17 16:46:00,2026-04-17,Model,external,south,standard,partner,warm,mid,16.0,4.0,0.0,10.0,127.0,0.0,17.0,0.243362,12.46785,6.006,10.476173,0.0,2.0,9.0,,25.0,88.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,1.0,4.0,3.0,11.0,37.0,0.0,1.0,0.0,1.0193815143215026,1.0032054906077297,3.0,2.0,1.0,4.0,10.0,22.0,48.0,0.0,2.0,3.0,2.0,2.0,10.0,,0.0,2.0,1.0,4.0,12.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,,0.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,1
lead_5383566c0dd054ea,user_0000054,2026-04-16 12:53:00,2026-04-16,CRM,external,central,premium,partner,new,low,12.0,3.0,0.0,11.0,148.0,0.0,56.0,0.554178,12.998136,9.337,11.45964,0.0,2.0,,6.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,2.0,6.0,0.0,0.0,1.0,3.0,8.0,14.0,0.0,0.0,0.0,0.0,1.0242887793260609,5.0,,0.0,1.0,1.0,7.0,17.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0
lead_287eb1c8ba811b7b,user_0000055,2026-04-15 14:58:00,2026-04-15,CRM,voxys,south,standard,web,new,low,14.0,2.0,0.0,9.0,870.0,0.0,22.0,0.479605,12.145673,6.7,11.72194,2.0,2.0,3.0,12.0,18.0,44.0,0.0,,0.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,3.0,3.0,5.0,30.0,0.0,0.0,,0.0,1.9594298239366883,0.0,0.0,2.0,3.0,7.0,9.0,34.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,1.0,1.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,0
lead_331dad9ddfc5cfd2,user_0000056,2026-04-15 21:56:00,2026-04-15,Model,external,central,standard,web,warm,mid,21.0,2.0,0.0,17.0,191.0,2.0,21.0,0.645665,12.647542,4.462,10.162689,3.0,5.0,7.0,16.0,49.0,120.0,0.0,0.0,3.0,0.0,3.0,16.0,0.0,1.0,0.0,4.0,8.0,14.0,0.0,1.0,6.0,11.0,22.0,63.0,1.0,1.0,0.0,2.468044551582174,0.0,8.0,3.0,1.0,5.0,14.0,29.0,74.0,1.0,1.0,1.0,3.0,8.0,20.0,0.0,1.0,1.0,8.0,8.0,28.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,0.0,3.0,4.0,11.0,0.0,0.0,0.0,2.0,3.0,14.0,0.0,0.0,0.0,,3.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,15.0,0
lead_cee3a1a5341cf365,user_0000057,2026-04-12 16:04:00,2026-04-12,Model,voxys,south,standard,app,warm,low,16.0,6.0,1.0,11.0,596.0,0.0,23.0,0.577981,12.64519,7.752,11.45923,0.0,1.0,6.0,11.0,21.0,48.0,0.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,2.0,10.0,1.0,0.0,2.0,6.0,8.0,29.0,0.0,0.0,0.0,0.0,,4.0,2.0,0.0,2.0,6.0,21.0,26.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,0
lead_edf69132c8989fb3,user_0000058,2026-04-18 13:26:00,2026-04-18,Model,voxys,central,commercial,retargeting,warm,low,13.0,5.0,1.0,8.0,14.0,0.0,12.0,,12.407095,9.365,12.117458,0.0,3.0,2.0,9.0,16.0,49.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,1.0,0.0,0.0,9.0,0.0,1.0,5.0,5.0,6.0,32.0,0.0,0.0,1.0905675136306476,0.0,0.0,3.0,0.0,1.0,4.0,6.0,4.0,50.0,0.0,2.0,0.0,1.0,3.0,6.0,0.0,2.0,3.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0
lead_b224e1bb8c316af3,user_0000059,2026-04-20 14:11:00,2026-04-20,CRM,external,central,budget,retargeting,new,high,14.0,0.0,0.0,9.0,85.0,0.0,1.0,0.514545,14.116376,1.618,10.109921,0.0,1.0,4.0,10.0,11.0,46.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,1.0,3.0,3.0,13.0,0.0,0.0,2.0,4.0,11.0,15.0,0.0,0.0,0.0,2.3286348446107135,5.6952777120074405,3.0,1.0,0.0,3.0,3.0,8.0,20.0,0.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,4.0,,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0
lead_3052797220813a01,user_0000061,2026-04-15 15:59:00,2026-04-15,Perf,voxys,north,standard,partner,warm,mid,15.0,2.0,0.0,11.0,420.0,1.0,5.0,0.367569,13.000742,3.369,10.765452,1.0,2.0,5.0,13.0,17.0,61.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,,0.0,0.0,5.0,,0.0,3.0,2.0,5.0,15.0,33.0,0.0,0.0,0.0,0.0,3.965361105485823,4.0,1.0,3.0,4.0,5.0,15.0,,0.0,1.0,1.0,1.0,0.0,16.0,0.0,1.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,,3.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0
lead_3ebf7b467ccc9527,user_0000062,2026-04-20 15:00:00,2026-04-20,Perf,voxys,east,budget,retargeting,warm,high,15.0,0.0,0.0,8.0,1480.0,1.0,12.0,0.365496,12.805495,1.013,9.869538,0.0,,0.0,9.0,35.0,76.0,0.0,0.0,0.0,4.0,4.0,9.0,0.0,1.0,2.0,2.0,3.0,5.0,0.0,0.0,6.0,7.0,17.0,43.0,0.0,1.0,0.0,0.9955474437111473,1.1259299853837232,6.0,1.0,3.0,5.0,6.0,17.0,55.0,0.0,0.0,2.0,4.0,4.0,8.0,0.0,0.0,0.0,2.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,9.0,1
